OrderID,OrderLineID,OrderDate,CustomerID,StoreID,ProductID,Quantity,UnitPrice,DiscountPct,ShipStateRaw,Channel
502354,1,2024-06-14,583,6203.0,1041,4,302.17,0.0,,In-Club
502355,1,2024-06-14,275,6214.0,1084,5,276.36,0.0,,Curbside
502356,1,2024-06-14,241,6207.0,1043,4,69.64,0.0,,In-Club
502356,2,2024-06-14,241,6207.0,1147,6,216.17,0.0,,In-Club
502356,3,2024-06-14,241,6207.0,1139,4,197.16,0.0,,In-Club
502356,4,2024-06-14,241,6207.0,1092,4,284.69,0.0,,In-Club
502357,1,2024-06-14,557,6208.0,1057,1,28.45,0.0, OK ,In-Club
502358,1,2024-06-14,546,6203.0,1064,6,242.76,0.0,,In-Club
502359,1,2024-06-14,477,6228.0,1066,5,282.16,0.0,,Online
502359,2,2024-06-14,477,6228.0,1112,2,64.34,0.1,,Curbside
502359,3,2024-06-14,477,6228.0,1080,3,188.87,0.0,,Online
502360,1,2024-06-15,86,6202.0,1023,5,95.17,0.1,,Online
502360,2,2024-06-15,86,6202.0,1035,4,366.43,0.0,,In-Club
502360,3,2024-06-15,86,6202.0,1067,2,319.78,0.1,,Online
502360,4,2024-06-15,86,6202.0,1036,2,79.9,0.0,,Online
502360,5,2024-06-15,86,6202.0,1132,2,71.7,0.0,,In-Club
502361,1,2024-06-15,403,6230.0,1024,3,209.69,0.0,,Online
502361,2,2024-06-15,403,6230.0,1081,4,84.15,0.1,,In-Club
502361,3,2024-06-15,403,6230.0,1103,5,215.68,0.0,,Online
502362,1,2024-06-15,208,6204.0,1112,3,64.34,0.0,,In-Club
502362,2,2024-06-15,208,6204.0,1064,4,242.76,0.2,,In-Club
502363,1,2024-06-15,55,6217.0,1128,6,54.4,0.2,,In-Club
502363,2,2024-06-15,55,6217.0,1092,4,284.69,0.15,,In-Club
502363,3,2024-06-15,55,6217.0,1071,1,136.38,0.0,,In-Club
502363,4,2024-06-15,55,6217.0,1015,3,47.38,0.0,,In-Club
502363,5,2024-06-15,55,6217.0,1082,1,84.63,0.0,,In-Club
502364,1,2024-06-15,579,6234.0,1123,6,356.01,0.15,,Curbside
502365,1,2024-06-15,377,6209.0,1104,3,309.72,0.0,,Online
502366,1,2024-06-15,118,6205.0,1124,4,56.34,0.1,,In-Club
502367,1,2024-06-15,444,6218.0,1084,6,276.36,0.1,,In-Club
502367,2,2024-06-15,444,6218.0,1023,5,95.17,0.1,,In-Club
502367,3,2024-06-15,444,6218.0,1007,4,89.23,0.0,,In-Club
502367,4,2024-06-15,444,6218.0,1053,4,164.61,0.0,,In-Club
502368,1,2024-06-15,494,6215.0,1112,3,64.34,0.0,,In-Club
502368,2,2024-06-15,494,6215.0,1119,2,255.14,0.2,,Online
502368,3,2024-06-15,494,6215.0,1053,1,164.61,0.0, OK ,Online
502368,4,2024-06-15,494,6215.0,1084,1,276.36,0.0,,In-Club
502368,5,2024-06-15,494,6215.0,1071,1,136.38,0.0,,Online
502369,1,2024-06-15,228,6210.0,1065,1,156.45,0.0,,In-Club
502369,2,2024-06-15,228,6210.0,1041,5,302.17,0.0,,Curbside
502370,1,2024-06-15,353,6215.0,1023,5,95.17,0.1,,Online
502370,2,2024-06-15,353,6215.0,1033,6,157.68,0.1,,Online
502371,1,2024-06-15,445,6212.0,1015,6,47.38,0.1,,Online
502371,2,2024-06-15,445,6212.0,1033,4,157.68,0.0,,In-Club
502371,3,2024-06-15,445,6212.0,1005,5,273.44,0.0,,In-Club
502371,4,2024-06-15,445,6212.0,1108,3,78.9,0.15,,In-Club
502371,5,2024-06-15,445,6212.0,1053,3,164.61,0.0,,In-Club
502372,1,2024-06-15,454,6216.0,1147,4,216.17,0.0,,Online
502372,2,2024-06-15,454,6216.0,1033,4,157.68,0.0,,Online
502372,3,2024-06-15,454,6216.0,1056,2,305.22,0.0,,In-Club
502373,1,2024-06-15,206,6209.0,1057,5,28.45,0.0,,Online
502373,2,2024-06-15,206,6209.0,1005,6,273.44,0.0,,Online
502373,3,2024-06-15,206,6209.0,1125,5,263.83,0.1,,In-Club
502373,4,2024-06-15,206,6209.0,1015,2,47.38,0.0,,In-Club
502374,1,2024-06-15,192,6222.0,1147,1,216.17,0.0,,Curbside
502374,2,2024-06-15,192,6222.0,1136,4,134.49,0.2,OK,Online
502374,3,2024-06-15,192,6222.0,1089,6,327.01,0.0,,In-Club
502374,4,2024-06-15,192,6222.0,1089,2,327.01,0.1,,Online
502374,5,2024-06-15,192,6222.0,1108,5,78.9,0.1,,Online
502375,1,2024-06-15,69,6231.0,1064,1,242.76,0.0,,In-Club
502375,2,2024-06-15,69,6231.0,1108,5,78.9,0.0,,Online
502375,3,2024-06-15,69,6231.0,1015,3,47.38,0.0,,In-Club
502376,1,2024-06-16,341,6234.0,1089,4,327.01,0.0,,In-Club
502377,1,2024-06-16,232,6235.0,1134,1,335.07,0.0,,Online
502377,2,2024-06-16,232,6235.0,1023,2,95.17,0.0,,Curbside
502378,1,2024-06-16,131,6217.0,1123,2,356.01,0.0,,In-Club
502378,2,2024-06-16,131,6217.0,1037,4,287.39,0.15,,Online
502378,3,2024-06-16,131,6217.0,1064,3,242.76,0.0,,In-Club
502379,1,2024-06-16,110,6217.0,1053,1,164.61,0.0,,Online
502380,1,2024-06-16,300,6230.0,1064,5,242.76,0.0,,In-Club
502380,2,2024-06-16,300,6230.0,1024,5,209.69,0.0,,In-Club
502381,1,2024-06-16,257,6219.0,1084,6,276.36,0.0,,In-Club
502381,2,2024-06-16,257,6219.0,1120,4,227.3,0.2,,In-Club
502381,3,2024-06-16,257,6219.0,1073,5,25.37,0.2,,In-Club
502381,4,2024-06-16,257,6219.0,1084,5,276.36,0.0,,Online
502381,5,2024-06-16,257,6219.0,1126,3,41.38,0.0,,In-Club
502382,1,2024-06-16,551,6211.0,1112,5,64.34,0.0,,In-Club
502382,2,2024-06-16,551,6211.0,1084,5,276.36,0.1,,In-Club
502383,1,2024-06-16,579,6216.0,1044,4,227.56,0.0,,In-Club
502383,2,2024-06-16,579,6216.0,1134,4,335.07,0.2,,In-Club
502383,3,2024-06-16,579,6216.0,1092,4,284.69,0.0,,Curbside
502383,4,2024-06-16,579,6216.0,1037,5,287.39,0.0,OK,Curbside
502384,1,2024-06-16,565,,1049,-1,14.33,0.0,,In-Club
502385,1,2024-06-17,551,6210.0,1153,4,377.6,0.15,,Online
502385,2,2024-06-17,551,6210.0,1023,6,95.17,0.1,,Curbside
502385,3,2024-06-17,551,6210.0,1119,1,255.14,0.0,,In-Club
502385,4,2024-06-17,551,6210.0,1064,4,242.76,0.0,,Curbside
502385,5,2024-06-17,551,6210.0,1084,5,276.36,0.0,,In-Club
502386,1,2024-06-17,276,6205.0,1132,6,71.7,0.0,,In-Club
502386,2,2024-06-17,276,6205.0,1067,6,319.78,0.15,,Online
502386,3,2024-06-17,276,6205.0,1089,6,327.01,0.0,,Online
502387,1,2024-06-17,419,6214.0,1015,5,47.38,0.1,,Online
502387,2,2024-06-17,419,6214.0,1002,4,73.81,0.0,,Online
502387,3,2024-06-17,419,6214.0,1041,4,302.17,0.0,,Online
502388,1,2024-06-17,55,6210.0,1109,2,240.46,0.0,,In-Club
502388,2,2024-06-17,55,6210.0,1023,2,95.17,0.15,,Online
502389,1,2024-06-17,529,6207.0,1023,1,95.17,0.0,,Curbside
502389,2,2024-06-17,529,6207.0,1065,4,156.45,0.0,,Online
502389,3,2024-06-17,529,6207.0,1108,1,78.9,0.0,,In-Club
502389,4,2024-06-17,529,6207.0,1112,6,64.34,0.15,,In-Club
502390,1,2024-06-17,580,6221.0,1025,6,176.15,0.0,,In-Club
502390,2,2024-06-17,580,6221.0,1017,6,161.23,0.1,,In-Club
502391,1,2024-06-17,555,6206.0,1147,5,216.17,0.2,,In-Club
502392,1,2024-06-17,287,6222.0,1044,3,227.56,0.0,,In-Club
502392,2,2024-06-17,287,6222.0,1127,1,274.31,0.0,,Curbside
502392,3,2024-06-17,287,6222.0,1127,5,274.31,0.2,,In-Club
502392,4,2024-06-17,287,6222.0,1116,4,239.68,0.0,,Online
502392,5,2024-06-17,287,6222.0,1024,6,209.69,0.0,Oklahoma,In-Club
502393,1,2024-06-17,216,6221.0,1123,3,356.01,0.0,,In-Club
502393,2,2024-06-17,216,6221.0,1116,6,239.68,0.1,,In-Club
502393,3,2024-06-17,216,6221.0,1103,6,215.68,0.0,,In-Club
502393,4,2024-06-17,216,6221.0,1056,1,305.22,0.0,,Online
502394,1,2024-06-17,390,6210.0,1044,6,227.56,0.0,,In-Club
502394,2,2024-06-17,390,,1023,-4,95.17,0.0,,In-Club
502394,3,2024-06-17,390,6210.0,1084,5,276.36,0.0,,Curbside
502395,1,2024-06-17,316,6218.0,1099,1,84.03,0.0,,Online
502395,2,2024-06-17,316,6218.0,1057,2,28.45,0.1,,In-Club
502395,3,2024-06-17,316,6218.0,1082,2,84.63,0.2,,In-Club
502395,4,2024-06-17,316,6218.0,1060,3,92.64,0.0,,Curbside
502396,1,2024-06-17,97,6204.0,1108,6,78.9,0.0,,In-Club
502397,1,2024-06-17,83,6233.0,1138,3,294.05,0.15,,In-Club
502398,1,2024-06-17,16,6221.0,1024,4,209.69,0.15,,Online
502398,2,2024-06-17,16,6221.0,1064,4,242.76,0.2,,Curbside
502398,3,2024-06-17,16,6221.0,1023,4,95.17,0.0,,In-Club
502398,4,2024-06-17,16,6221.0,1105,2,130.35,0.0,,In-Club
502398,5,2024-06-17,16,6221.0,1112,5,64.34,0.0,,In-Club
502399,1,2024-06-17,513,6231.0,1146,2,46.19,0.0,,In-Club
502399,2,2024-06-17,513,6231.0,1049,2,14.33,0.0,,In-Club
502399,3,2024-06-17,513,6231.0,1147,6,216.17,0.0,,In-Club
502399,4,2024-06-17,513,6231.0,1015,5,47.38,0.0,,Curbside
502399,5,2024-06-17,513,,1103,3,215.68,0.0,,Online
502400,1,2024-06-17,319,6224.0,1015,3,47.38,0.0,,In-Club
502401,1,2024-06-17,438,6222.0,1137,1,77.45,0.0,,In-Club
502402,1,2024-06-17,452,6224.0,1087,3,398.67,0.0,,In-Club
502402,2,2024-06-17,452,6224.0,1109,1,240.46,0.0,,In-Club
502402,3,2024-06-17,452,6224.0,1123,1,356.01,0.0,,Curbside
502402,4,2024-06-17,452,6224.0,1024,6,209.69,0.0,,Online
502402,5,2024-06-17,452,6224.0,1015,4,47.38,0.0,,Online
502403,1,2024-06-18,389,,1023,-5,95.17,0.0,,In-Club
502403,2,2024-06-18,389,6204.0,1082,2,84.63,0.0,,In-Club
502403,3,2024-06-18,389,6204.0,1103,3,215.68,0.0,,Online
502404,1,2024-06-18,492,6225.0,1015,5,47.38,0.0,,In-Club
502404,2,2024-06-18,492,6225.0,1049,6,14.33,0.0,,Online
502404,3,2024-06-18,492,6225.0,1015,4,47.38,0.0,,In-Club
502404,4,2024-06-18,492,6225.0,1071,3,136.38,0.0,,In-Club
502404,5,2024-06-18,492,6225.0,1137,6,77.45,0.0,,Online
502405,1,2024-06-18,29,6221.0,1153,6,377.6,0.0, OK ,Online
502405,2,2024-06-18,29,6221.0,1108,4,78.9,0.0,,Online
502406,1,2024-06-18,310,6222.0,1024,3,209.69,0.0,,Online
502406,2,2024-06-18,310,6222.0,1139,3,197.16,0.0,,In-Club
502406,3,2024-06-18,310,6222.0,1084,1,276.36,0.0,,Curbside
502406,4,2024-06-18,310,6222.0,1024,1,209.69,0.1,,Online
502406,5,2024-06-18,310,6222.0,1142,3,164.28,0.0,,Curbside
502407,1,2024-06-18,336,6238.0,1116,2,239.68,0.0,,Curbside
502407,2,2024-06-18,336,6238.0,1112,2,64.34,0.0,,Curbside
502408,1,2024-06-18,393,6212.0,1112,3,64.34,0.1,,In-Club
502408,2,2024-06-18,393,6212.0,1035,2,366.43,0.0,,Online
502408,3,2024-06-18,393,6212.0,1037,2,287.39,0.0,,Curbside
502408,4,2024-06-18,393,6212.0,1112,2,64.34,0.0,,In-Club
502409,1,2024-06-18,497,6225.0,1037,3,287.39,0.0,,In-Club
502409,2,2024-06-18,497,6225.0,1071,6,136.38,0.2,,Curbside
502410,1,2024-06-18,252,6224.0,1117,3,274.58,0.0,,Online
502410,2,2024-06-18,252,6224.0,1119,6,255.14,0.15,,In-Club
502410,3,2024-06-18,252,6224.0,1081,3,84.15,0.1,,Online
502410,4,2024-06-18,252,6224.0,1119,6,255.14,0.0,,In-Club
502411,1,2024-06-18,203,6225.0,1125,3,263.83,0.0,,In-Club
502411,2,2024-06-18,203,6225.0,1108,3,78.9,0.0,,In-Club
502411,3,2024-06-18,203,6225.0,1040,6,295.92,0.2,,In-Club
502411,4,2024-06-18,203,6225.0,1049,2,14.33,0.0,,Curbside
502411,5,2024-06-18,203,6225.0,1053,2,164.61,0.0,,In-Club
502412,1,2024-06-18,232,6202.0,1023,3,95.17,0.0,,In-Club
502413,1,2024-06-18,170,6213.0,1049,1,14.33,0.0,,Online
502413,2,2024-06-18,170,6213.0,1037,6,287.39,0.0,,In-Club
502413,3,2024-06-18,170,6213.0,1081,5,84.15,0.0,,In-Club
502414,1,2024-06-18,267,6214.0,1139,5,197.16,0.1,,Online
502414,2,2024-06-18,267,6214.0,1023,1,95.17,0.0,,Online
502414,3,2024-06-18,267,6214.0,1112,2,64.34,0.1,,In-Club
502414,4,2024-06-18,267,6214.0,1112,5,64.34,0.2,,In-Club
502414,5,2024-06-18,267,6214.0,1023,5,95.17,0.0,,Curbside
502415,1,2024-06-18,380,6202.0,1142,4,164.28,0.1,,Online
502416,1,2024-06-18,356,6221.0,1092,5,284.69,0.1,,Online
502416,2,2024-06-18,356,6221.0,1060,3,92.64,0.0,,Curbside
502416,3,2024-06-18,356,6221.0,1116,6,239.68,0.1,,In-Club
502416,4,2024-06-18,356,6221.0,1044,1,227.56,0.0,,Online
502416,5,2024-06-18,356,6221.0,1112,5,64.34,0.0,,Online
502417,1,2024-06-18,104,6216.0,1015,2,47.38,0.0,,Online
502417,2,2024-06-18,104,6216.0,1125,3,263.83,0.2,,Online
502417,3,2024-06-18,104,6216.0,1076,5,24.01,0.0,,In-Club
502417,4,2024-06-18,104,6216.0,1108,4,78.9,0.0,,In-Club
502418,1,2024-06-18,135,6219.0,1037,3,287.39,0.0,,In-Club
502418,2,2024-06-18,135,6219.0,1109,2,240.46,0.0,,Online
502418,3,2024-06-18,135,6219.0,1116,1,239.68,0.0,,Curbside
502419,1,2024-06-18,176,6235.0,1082,3,84.63,0.0,,Online
502419,2,2024-06-18,176,6235.0,1104,5,309.72,0.0,,Online
502420,1,2024-06-18,331,6225.0,1081,6,84.15,0.15,,In-Club
502421,1,2024-06-18,532,6218.0,1137,6,77.45,0.0,,Online
502421,2,2024-06-18,532,6218.0,1084,5,276.36,0.15,,In-Club
502421,3,2024-06-18,532,,1125,-1,263.83,0.15,,Online
502421,4,2024-06-18,532,6218.0,1120,1,227.3,0.0,,In-Club
502422,1,2024-06-19,57,6209.0,1064,2,242.76,0.15,,In-Club
502422,2,2024-06-19,57,6209.0,1123,6,356.01,0.0,,Curbside
502422,3,2024-06-19,57,6209.0,1040,2,295.92,0.0,,Online
502422,4,2024-06-19,57,6209.0,1086,6,194.49,0.0,,In-Club
502423,1,2024-06-19,557,6212.0,1121,2,386.65,0.15,,In-Club
502423,2,2024-06-19,557,6212.0,1057,2,28.45,0.0,,Curbside
502423,3,2024-06-19,557,6212.0,1108,2,78.9,0.0,,Curbside
502424,1,2024-06-19,334,6212.0,1041,2,302.17,0.0,,In-Club
502424,2,2024-06-19,334,6212.0,1023,1,95.17,0.1,,Curbside
502425,1,2024-06-19,44,6207.0,1119,3,255.14,0.0,,In-Club
502425,2,2024-06-19,44,6207.0,1023,2,95.17,0.0,,In-Club
502425,3,2024-06-19,44,6207.0,1049,6,14.33,0.1,,In-Club
502426,1,2024-06-19,357,6203.0,1127,4,274.31,0.15,,In-Club
502426,2,2024-06-19,357,6203.0,1056,6,305.22,0.2,,In-Club
502426,3,2024-06-19,357,6203.0,1147,3,216.17,0.0,,Curbside
502427,1,2024-06-19,213,6234.0,1153,5,377.6,0.0,,In-Club
502427,2,2024-06-19,213,6234.0,1049,5,14.33,0.0,,Online
502427,3,2024-06-19,213,6234.0,1015,3,47.38,0.0,,In-Club
502427,4,2024-06-19,213,6234.0,1112,6,64.34,0.2,,In-Club
502428,1,2024-06-19,187,6213.0,1080,1,188.87,0.0,,In-Club
502429,1,2024-06-19,447,6220.0,1023,3,95.17,0.0,,Online
502429,2,2024-06-19,447,6220.0,1112,3,64.34,0.0,,In-Club
502429,3,2024-06-19,447,6220.0,1015,3,47.38,0.2,,Online
502429,4,2024-06-19,447,6220.0,1129,4,103.43,0.0,,Online
502429,5,2024-06-19,447,6220.0,1023,6,95.17,0.0,,Online
502430,1,2024-06-19,378,6217.0,1023,1,95.17,0.1,,In-Club
502431,1,2024-06-19,421,6212.0,1025,1,176.15,0.0,,Curbside
502431,2,2024-06-19,421,6212.0,1147,5,216.17,0.0,,In-Club
502431,3,2024-06-19,421,6212.0,1112,1,64.34,0.1,,In-Club
502432,1,2024-06-19,206,6228.0,1120,2,227.3,0.1,,In-Club
502432,2,2024-06-19,206,6228.0,1064,6,242.76,0.0,,Online
502432,3,2024-06-19,206,6228.0,1056,2,305.22,0.0,,Curbside
502433,1,2024-06-19,306,6204.0,1041,4,302.17,0.0,,In-Club
502433,2,2024-06-19,306,6204.0,1082,1,84.63,0.0,,Curbside
502434,1,2024-06-19,547,6216.0,1090,5,404.71,0.15,,Curbside
502435,1,2024-06-20,80,6212.0,1147,3,216.17,0.0,,Online
502435,2,2024-06-20,80,6212.0,1024,3,209.69,0.0,,Online
502436,1,2024-06-20,391,6219.0,1147,2,216.17,0.0,,In-Club
502436,2,2024-06-20,391,6219.0,1007,6,89.23,0.1,,In-Club
502436,3,2024-06-20,391,6219.0,1082,1,84.63,0.1,,Online
502437,1,2024-06-20,297,6234.0,1056,3,305.22,0.0,,In-Club
502438,1,2024-06-20,522,6231.0,1076,6,24.01,0.0,,Online
502438,2,2024-06-20,522,6231.0,1092,1,284.69,0.0,,In-Club
502438,3,2024-06-20,522,6231.0,1071,2,136.38,0.0,,Curbside
502439,1,2024-06-20,178,6202.0,1069,5,434.3,0.0,,In-Club
502439,2,2024-06-20,178,6202.0,1112,3,64.34,0.0,,Online
502439,3,2024-06-20,178,6202.0,1112,3,64.34,0.0, OK ,In-Club
502440,1,2024-06-20,10,6214.0,1124,3,56.34,0.1,,In-Club
502441,1,2024-06-20,426,6201.0,1043,4,69.64,0.2,,In-Club
502441,2,2024-06-20,426,6201.0,1103,5,215.68,0.0,,In-Club
502441,3,2024-06-20,426,6201.0,1099,3,84.03,0.0,,In-Club
502441,4,2024-06-20,426,6201.0,1060,6,92.64,0.0,,In-Club
502442,1,2024-06-20,108,6222.0,1082,1,84.63,0.0,,Online
502443,1,2024-06-20,99,6217.0,1053,3,164.61,0.0,,In-Club
502443,2,2024-06-20,99,6217.0,1023,4,95.17,0.2,,Online
502444,1,2024-06-20,511,6212.0,1037,3,287.39,0.0,,In-Club
502444,2,2024-06-20,511,,1023,1,95.17,0.0,,Online
502444,3,2024-06-20,511,6212.0,1109,5,240.46,0.0,,Online
502445,1,2024-06-20,308,6202.0,1109,5,240.46,0.0,,In-Club
502445,2,2024-06-20,308,6202.0,1147,5,216.17,0.0,,In-Club
502445,3,2024-06-20,308,6202.0,1112,1,64.34,0.0,,Online
502445,4,2024-06-20,308,6202.0,1015,5,47.38,0.0,,Online
502445,5,2024-06-20,308,6202.0,1134,1,335.07,0.15,,In-Club
502446,1,2024-06-20,518,6208.0,1127,6,274.31,0.15,,Curbside
502446,2,2024-06-20,518,6208.0,1073,5,25.37,0.0,,In-Club
502447,1,2024-06-20,534,6229.0,1099,6,84.03,0.0,,In-Club
502447,2,2024-06-20,534,6229.0,1148,2,47.12,0.1,,Online
502447,3,2024-06-20,534,6229.0,1089,1,327.01,0.0,,In-Club
502448,1,2024-06-20,546,6228.0,1139,4,197.16,0.1,,Curbside
502448,2,2024-06-20,546,6228.0,1017,1,161.23,0.0,,Online
502448,3,2024-06-20,546,6228.0,1029,2,81.79,0.0,,In-Club
502448,4,2024-06-20,546,6228.0,1073,6,25.37,0.0,,In-Club
502448,5,2024-06-20,546,6228.0,1099,4,84.03,0.0,OK,In-Club
502449,1,2024-06-20,138,6217.0,1122,5,128.7,0.0,,Online
502450,1,2024-06-21,225,6213.0,1084,3,276.36,0.0,,Online
502451,1,2024-06-21,443,6225.0,1114,6,161.3,0.0,,Online
502452,1,2024-06-21,155,6238.0,1116,6,239.68,0.0,,Curbside
502452,2,2024-06-21,155,6238.0,1084,1,276.36,0.15,,Curbside
502452,3,2024-06-21,155,6238.0,1053,4,164.61,0.1,,In-Club
502453,1,2024-06-21,278,6201.0,1147,5,216.17,0.0,,Online
502453,2,2024-06-21,278,6201.0,1109,4,240.46,0.0,,In-Club
502454,1,2024-06-21,542,6227.0,1064,2,242.76,0.0,,In-Club
502454,2,2024-06-21,542,6227.0,1049,4,14.33,0.0,,In-Club
502455,1,2024-06-21,349,6223.0,1112,5,64.34,0.0,,Curbside
502456,1,2024-06-21,55,6236.0,1041,1,302.17,0.0,,Online
502456,2,2024-06-21,55,6236.0,1024,5,209.69,0.1,,Curbside
502457,1,2024-06-21,380,6228.0,1087,3,398.67,0.1,,Online
502457,2,2024-06-21,380,6228.0,1053,2,164.61,0.0,,In-Club
502457,3,2024-06-21,380,6228.0,1108,6,78.9,0.0,,Online
502458,1,2024-06-21,44,6229.0,1023,1,95.17,0.0,,Online
502458,2,2024-06-21,44,6229.0,1108,3,78.9,0.0,,In-Club
502458,3,2024-06-21,44,6229.0,1049,5,14.33,0.0,,In-Club
502458,4,2024-06-21,44,6229.0,1001,3,349.82,0.0,,In-Club
502459,1,2024-06-21,490,6228.0,1023,3,95.17,0.0,,Online
502459,2,2024-06-21,490,6228.0,1147,3,216.17,0.0,,In-Club
502459,3,2024-06-21,490,6228.0,1127,1,274.31,0.0,,Online
502459,4,2024-06-21,490,6228.0,1041,2,302.17,0.15,,In-Club
502460,1,2024-06-21,573,6226.0,1116,2,239.68,0.15,,In-Club
502461,1,2024-06-21,440,6229.0,1103,4,215.68,0.0,,Online
502461,2,2024-06-21,440,6229.0,1147,1,216.17,0.15,,Curbside
502461,3,2024-06-21,440,6229.0,1060,4,92.64,0.0,,In-Club
502462,1,2024-06-21,108,6211.0,1109,4,240.46,0.0,,In-Club
502463,1,2024-06-21,553,6206.0,1015,1,47.38,0.0,,In-Club
502464,1,2024-06-21,156,6216.0,1064,1,242.76,0.1,,Online
502464,2,2024-06-21,156,6216.0,1147,5,216.17,0.0,,Online
502464,3,2024-06-21,156,6216.0,1089,3,327.01,0.0,,In-Club
502465,1,2024-06-22,406,6217.0,1112,3,64.34,0.15,,Online
502465,2,2024-06-22,406,6217.0,1108,6,78.9,0.0,,In-Club
502465,3,2024-06-22,406,6217.0,1062,6,166.42,0.0,,Online
502466,1,2024-06-22,455,6209.0,1147,1,216.17,0.0,,Curbside
502466,2,2024-06-22,455,6209.0,1007,1,89.23,0.0,,In-Club
502466,3,2024-06-22,455,6209.0,1053,6,164.61,0.0,,In-Club
502466,4,2024-06-22,455,6209.0,1142,2,164.28,0.15,,In-Club
502467,1,2024-06-22,520,6226.0,1054,5,37.38,0.0,,Online
502467,2,2024-06-22,520,6226.0,1043,3,69.64,0.0,,In-Club
502467,3,2024-06-22,520,6226.0,1089,2,327.01,0.0,,In-Club
502468,1,2024-06-22,312,6220.0,1123,2,356.01,0.1,,Online
502468,2,2024-06-22,312,6220.0,1023,2,95.17,0.0,,Curbside
502468,3,2024-06-22,312,6220.0,1147,1,216.17,0.0,,Online
502469,1,2024-06-22,314,6229.0,1119,2,255.14,0.0,,In-Club
502469,2,2024-06-22,314,6229.0,1029,5,81.79,0.0,,In-Club
502469,3,2024-06-22,314,6229.0,1112,4,64.34,0.0,,In-Club
502469,4,2024-06-22,314,6229.0,1064,4,242.76,0.1,,Online
502470,1,2024-06-22,164,,1064,-4,242.76,0.0,,Online
502470,2,2024-06-22,164,6208.0,1119,1,255.14,0.0,,Curbside
502470,3,2024-06-22,164,6208.0,1147,5,216.17,0.15,,Online
502470,4,2024-06-22,164,6208.0,1023,2,95.17,0.1,,In-Club
502471,1,2024-06-22,591,6214.0,1071,3,136.38,0.0,,Online
502471,2,2024-06-22,591,6214.0,1082,6,84.63,0.0,,Curbside
502471,3,2024-06-22,591,6214.0,1064,5,242.76,0.0,,Online
502471,4,2024-06-22,591,6214.0,1060,4,92.64,0.2,,In-Club
502471,5,2024-06-22,591,6214.0,1015,1,47.38,0.2,,Curbside
502472,1,2024-06-22,141,6226.0,1112,2,64.34,0.0,,Curbside
502472,2,2024-06-22,141,6226.0,1071,3,136.38,0.0,,In-Club
502472,3,2024-06-22,141,6226.0,1033,5,157.68,0.1,,In-Club
502473,1,2024-06-22,540,6232.0,1122,4,128.7,0.15,,Online
502473,2,2024-06-22,540,6232.0,1120,6,227.3,0.1,,Curbside
502473,3,2024-06-22,540,6232.0,1082,3,84.63,0.0,,Curbside
502473,4,2024-06-22,540,6232.0,1053,6,164.61,0.0,,In-Club
502473,5,2024-06-22,540,6232.0,1108,4,78.9,0.0,,Online
502474,1,2024-06-22,315,6210.0,1049,1,14.33,0.0,,Online
502474,2,2024-06-22,315,6210.0,1041,1,302.17,0.1,,In-Club
502474,3,2024-06-22,315,6210.0,1112,6,64.34,0.1,,In-Club
502475,1,2024-06-22,341,6222.0,1015,1,47.38,0.1,,In-Club
502476,1,2024-06-22,393,6204.0,1023,4,95.17,0.15,,In-Club
502476,2,2024-06-22,393,6204.0,1002,2,73.81,0.2,,In-Club
502477,1,2024-06-22,96,6228.0,1024,2,209.69,0.0,,Online
502477,2,2024-06-22,96,6228.0,1015,5,47.38,0.15,,Curbside
502478,1,2024-06-22,271,6216.0,1155,3,314.43,0.0,,Online
502478,2,2024-06-22,271,6216.0,1050,6,95.16,0.0,,Online
502478,3,2024-06-22,271,6216.0,1024,1,209.69,0.0,Oklahoma,Online
502478,4,2024-06-22,271,6216.0,1041,1,302.17,0.0,,In-Club
502479,1,2024-06-22,159,6221.0,1147,6,216.17,0.0,,In-Club
502479,2,2024-06-22,159,6221.0,1086,5,194.49,0.0,,In-Club
502479,3,2024-06-22,159,6221.0,1060,6,92.64,0.1,,In-Club
502479,4,2024-06-22,159,6221.0,1132,3,71.7,0.0,,In-Club
502480,1,2024-06-23,125,6219.0,1037,1,287.39,0.15,,In-Club
502480,2,2024-06-23,125,6219.0,1064,2,242.76,0.0,,In-Club
502480,3,2024-06-23,125,6219.0,1053,6,164.61,0.1,,In-Club
502481,1,2024-06-23,386,6231.0,1109,4,240.46,0.0,,Online
502481,2,2024-06-23,386,6231.0,1052,3,203.4,0.0,,Curbside
502481,3,2024-06-23,386,6231.0,1096,5,290.86,0.0,,In-Club
502482,1,2024-06-23,409,6220.0,1015,2,47.38,0.0,,In-Club
502482,2,2024-06-23,409,6220.0,1030,3,263.51,0.15,,In-Club
502483,1,2024-06-23,206,6201.0,1064,5,242.76,0.1,,Curbside
502484,1,2024-06-23,169,6229.0,1147,3,216.17,0.15,,Online
502485,1,2024-06-23,532,6229.0,1064,3,242.76,0.1,,Curbside
502486,1,2024-06-23,273,6215.0,1109,2,240.46,0.1,,Curbside
502487,1,2024-06-23,246,6236.0,1043,3,69.64,0.0,,In-Club
502487,2,2024-06-23,246,6236.0,1023,5,95.17,0.15,,In-Club
502487,3,2024-06-23,246,6236.0,1015,1,47.38,0.0,,Online
502488,1,2024-06-23,572,6203.0,1053,6,164.61,0.0,,In-Club
502488,2,2024-06-23,572,6203.0,1024,6,209.69,0.0,,In-Club
